Molecule,HOMO-1 (eV),HOMO (eV),LUMO (eV),LUMO+1 (eV),fund bg,Delta HOMO,delta LUMO,optical bandgap (cm-1),opt bg (nm),oscillator strength,single point energy,dipole moment (debye),summed oscs,first oscs,highest oscs under ten,first Energy Transition eV,first Energy transition wavenumber,lowest Energy Transition eV,lowest Energy transition wavenumber,PCE
69_59_5_59_69,-8.11,-7.62,-3.94,-2.88,3.68,0.49,1.06,12176.3,821.2675443,0.372345604,-10397.30764,5.29555,6.815934957,0.372345604,0.372345604,1.509617674,12176.3,1.509617674,12176.3,14.63368894
52_37_5_37_52,-7.86,-7.2,-3.42,-2.38,3.78,0.66,1.04,13851.5,721.9434718,0.786381157,-4286.404936,9.19424,6.295449538,0.786381157,0.786381157,1.71730897,13851.5,1.71730897,13851.5,14.64033052
69_48_34_48_69,-7.66,-7.1,-3.28,-3.14,3.82,0.56,0.14,14327,697.9828296,0.859925695,-12187.84823,7.75319,9.581871712,0.859925695,1.496757676,1.77626146,14327,2.370658774,19121.3,18.74023385
52_48_22_48_52,-7.45,-6.77,-3.15,-2.96,3.62,0.68,0.19,12653,790.3264048,0.719125502,-5534.289828,3.96454,9.088385909,0.719125502,1.788822751,1.56871894,12653,2.384457748,19232.6,18.5713039
52_58_23_58_52,-6.93,-6.19,-3.06,-2.24,3.13,0.74,0.82,10091.2,990.9624227,1.168757968,-5627.985377,9.32019,7.629462602,1.168757968,1.168757968,1.251106976,10091.2,1.251106976,10091.2,16.81766651
94_48_23_48_94,-7.24,-6.32,-3.35,-2.63,2.97,0.92,0.72,8813.9,1134.571529,0.803468813,-4478.306418,16.36274,6.108247544,0.803468813,0.803468813,1.092747322,8813.9,1.092747322,8813.9,15.48885337
88_48_24_48_88,-7.78,-7.22,-3.47,-3.25,3.75,0.56,0.22,14100,709.2198582,0.597251643,-14782.61795,5.71052,9.027257117,0.597251643,1.429573481,1.748118,14100,2.572299846,20747.7,17.97652955
78_54_0_54_78,-7.2,-6.27,-3.22,-2.68,3.05,0.93,0.54,9660.2,1035.175255,1.349313117,-5546.508603,9.81941,7.238169388,1.349313117,1.349313117,1.197671596,9660.2,1.197671596,9660.2,17.08730575
52_38_5_38_52,-6.86,-6.54,-3.89,-2.51,2.65,0.32,1.38,7070.5,1414.327134,0.578126258,-7527.111233,9.77402,8.753469339,0.578126258,0.578126258,0.87660059,7070.5,0.87660059,7070.5,16.57832378
0_48_36_48_0,-8.2,-7.31,-3.82,-3.48,3.49,0.89,0.34,12209.9,819.0075267,0.906775997,-4536.894304,7.23799,8.154826413,0.906775997,1.047356885,1.513783402,12209.9,2.27893837,18381.5,18.17934247
96_48_5_48_96,-7.76,-6.96,-4.09,-3.19,2.87,0.8,0.9,8019.4,1246.976083,0.683969177,-5917.813935,12.05785,9.046775528,0.683969177,0.683969177,0.994245212,8019.4,0.994245212,8019.4,19.0246064
59_48_0_48_59,-7.5,-6.65,-3.48,-3.12,3.17,0.85,0.36,9854.8,1014.733937,0.811734997,-5603.258777,6.71798,7.348702264,0.811734997,0.811734997,1.221798104,9854.8,1.221798104,9854.8,16.89910952
78_58_5_58_78,-7.29,-6.58,-3.74,-2.61,2.84,0.71,1.13,7960.3,1256.234062,0.944547125,-5567.28248,10.9111,8.129930656,0.944547125,0.944547125,0.986917994,7960.3,0.986917994,7960.3,17.37916102
50_48_5_48_50,-7.9,-6.82,-3.9,-2.9,2.92,1.08,1,8064.1,1240.063987,0.575726314,-4392.275831,5.94935,6.547366281,0.575726314,0.575726314,0.999787118,8064.1,0.999787118,8064.1,16.77431987
39_48_5_48_39,-7.71,-6.69,-3.8,-2.83,2.89,1.02,0.97,7791.8,1283.400498,0.5594111,-5089.190696,6.07664,6.343479307,0.5594111,0.5594111,0.966027364,7791.8,0.966027364,7791.8,16.23826751
45_62_28_62_45,-7.15,-6.67,-3.39,-2.73,3.28,0.48,0.66,10170.8,983.2068274,0.670719327,-3927.546904,10.72404,6.212156589,0.670719327,0.670719327,1.260975784,10170.8,1.260975784,10170.8,13.75973613
69_26_23_26_69,-7.71,-6.82,-3.25,-2.32,3.57,0.89,0.93,12646.1,790.7576249,0.807086519,-9563.523708,7.13838,6.354168075,0.807086519,0.807086519,1.567863478,12646.1,1.567863478,12646.1,15.69983594
41_48_0_48_41,-7.74,-6.81,-3.73,-3.29,3.08,0.93,0.44,9516.6,1050.795452,1.079855128,-6220.630873,7.94716,8.051011102,1.079855128,1.079855128,1.179868068,9516.6,1.179868068,9516.6,18.20658879
0_48_8_48_0,-7.97,-7.29,-3.68,-3.43,3.61,0.68,0.25,13141.7,760.9365607,1.013631891,-4875.842073,9.80995,8.406298867,1.013631891,1.052060175,1.629307966,13141.7,2.311346742,18642.9,17.63207004
56_48_23_48_56,-7.71,-6.9,-3.9,-3.2,3,0.81,0.7,9418.3,1061.762738,1.090347955,-6307.554834,1.61202,7.235728843,1.090347955,1.090347955,1.167680834,9418.3,1.167680834,9418.3,16.57334512
88_57_5_57_88,-8,-7.63,-3.47,-2.75,4.16,0.37,0.72,16142.4,619.4865695,0.38780345,-14696.08176,9.458,5.674526328,0.38780345,0.38780345,2.001334752,16142.4,2.001334752,16142.4,12.55136926
30_48_5_48_30,-8.02,-7.25,-4.42,-3.47,2.83,0.77,0.95,7783.8,1284.719546,0.71919941,-5725.848027,8.8505,7.331941595,0.71919941,0.71919941,0.965035524,7783.8,0.965035524,7783.8,16.53563008
69_59_28_59_69,-7.98,-7.51,-3.41,-2.55,4.1,0.47,0.86,15480.9,645.9572764,0.479649215,-10411.33548,9.80471,6.057212093,0.479649215,0.479649215,1.919321982,15480.9,1.919321982,15480.9,13.50382755
78_22_8_22_78,-6.55,-6.31,-2.79,-2.5,3.52,0.24,0.29,13229.2,755.9036072,0.538642055,-5299.939968,10.74447,7.43979327,0.538642055,0.721000656,1.640156216,13229.2,1.929029616,15559.2,14.42899184
18_47_13_47_18,-6.58,-5.97,-3.3,-2.54,2.67,0.61,0.76,8269.2,1209.306825,0.717043393,-4663.576795,9.55707,6.802574655,0.717043393,0.865708191,1.025215416,8269.2,1.669440292,13465.4,15.1258918
78_25_35_25_78,-7.72,-7.55,-2.72,-2.65,4.83,0.17,0.07,22119.1,452.0979606,1.095239012,-4644.939732,5.7089,5.554387115,1.095239012,1.095239012,2.742326018,22119.1,2.742326018,22119.1,11.53493756
27_30_14_30_27,-6.57,-6.34,-2.35,-2.22,3.99,0.23,0.13,18588.2,537.975705,1.364713227,-7405.298006,13.37736,7.962531008,1.364713227,1.364713227,2.304565036,18588.2,2.304565036,18588.2,15.1062517
18_25_27_25_18,-7.45,-7.08,-2.46,-2.32,4.62,0.37,0.14,20837.2,479.9109285,1.061228938,-4462.541763,3.79458,6.157482801,1.061228938,1.061228938,2.583396056,20837.2,2.583396056,20837.2,13.21640032
18_25_26_25_18,-7.5,-6.72,-2.71,-2.27,4.01,0.78,0.44,16848,593.5422602,2.159937607,-4365.446532,5.94216,6.162163928,2.159937607,2.159937607,2.08881504,16848,2.08881504,16848,14.96739623
19_25_8_25_19,-7.62,-6.9,-2.92,-2.48,3.98,0.72,0.44,16904.6,591.5549614,2.327676484,-5392.446016,5.03868,5.689345932,2.327676484,2.327676484,2.095832308,16904.6,2.095832308,16904.6,14.06102585
18_36_14_36_18,-6.83,-6.45,-2.28,-2.17,4.17,0.38,0.11,19631,509.3984005,0.211251062,-4421.696371,4.69995,7.384629314,0.211251062,0.268795833,2.43385138,19631,2.549363546,20562.7,14.94873107
27_54_16_54_27,-6.68,-6.05,-2.38,-2.16,3.67,0.63,0.22,15889.1,629.3622672,3.215538997,-4924.840014,4.53557,5.822703934,3.215538997,3.215538997,1.969930618,15889.1,1.969930618,15889.1,13.86170982
18_25_8_25_18,-7.48,-6.72,-2.55,-2.24,4.17,0.76,0.31,17949.1,557.1309982,1.999949596,-4138.932432,7.41222,6.319166605,1.999949596,1.999949596,2.225329418,17949.1,2.225329418,17949.1,15.09848892
78_22_7_22_78,-6.56,-6.38,-2.86,-2.57,3.52,0.18,0.29,13325.5,750.440884,1.084094291,-5636.710237,5.99721,7.903249875,1.084094291,1.084094291,1.65209549,13325.5,1.65209549,13325.5,14.81187158
18_22_14_22_18,-6.49,-6.16,-2.49,-2.28,3.67,0.33,0.21,14754.5,677.7593277,0.735451104,-5236.911417,3.26911,7.047281191,0.735451104,0.831641521,1.82926291,14754.5,2.50817739,20230.5,14.2714527
18_61_8_61_18,-7.54,-7.28,-2.23,-2.03,5.05,0.26,0.2,23241.2,430.2703819,0.343762753,-3006.603771,4.03564,4.700789678,0.343762753,0.343762753,2.881443976,23241.2,2.881443976,23241.2,10.74248389
76_48_5_48_76,-7.86,-6.99,-4.18,-3.23,2.81,0.87,0.95,7828.3,1277.416553,0.879299208,-7035.66971,11.01206,9.225122816,0.879299208,0.879299208,0.970552634,7828.3,0.970552634,7828.3,19.56804062
1_48_23_48_1,-6.99,-6.17,-3.38,-2.71,2.79,0.82,0.67,8044.1,1243.147151,1.018675224,-5729.30805,1.12475,7.013679065,1.018675224,1.018675224,0.997307518,8044.1,0.997307518,8044.1,16.31013257
52_59_5_59_52,-8,-7.48,-3.77,-2.53,3.71,0.52,1.24,12368.4,808.5120145,0.340567465,-5250.555885,17.61168,6.352740659,0.340567465,0.340567465,1.533434232,12368.4,1.533434232,12368.4,14.12352039
69_48_25_48_69,-7.6,-7.1,-3.29,-3.05,3.81,0.5,0.24,13260.2,754.1364384,0.325811859,-10983.29878,6.038,8.765415772,0.325811859,0.325811859,1.643999596,13260.2,1.643999596,13260.2,17.36067402
88_48_22_48_88,-7.66,-6.97,-3.4,-3.16,3.57,0.69,0.24,12492.1,800.5059197,0.643554384,-14879.35217,5.80273,9.075334797,0.643554384,1.269596702,1.548770558,12492.1,2.379572936,19193.2,18.59588252
90_44_5_44_90,-7.88,-7.6,-3.42,-2.61,4.18,0.28,0.81,14088.6,709.7937339,0.127192367,-3303.524601,11.80942,6.594734533,0.127192367,0.379488367,1.746704628,14088.6,2.428594628,19588.6,13.43554595
76_48_0_48_76,-7.81,-6.86,-3.7,-3.23,3.16,0.95,0.47,10367.7,964.5340818,1.073676196,-6968.451746,2.99448,8.876115691,1.073676196,1.073676196,1.285387446,10367.7,1.285387446,10367.7,19.42785781
69_55_28_55_69,-7.72,-7.32,-2.82,-2.42,4.5,0.4,0.4,18771.6,532.7196403,0.749270814,-11002.68967,8.87829,5.668791977,0.749270814,0.749270814,2.327302968,18771.6,2.327302968,18771.6,12.67112305
17_48_23_48_17,-7.72,-6.81,-3.87,-3.11,2.94,0.91,0.76,8989.6,1112.396547,1.175159332,-5608.380395,7.54176,8.652722596,1.175159332,1.175159332,1.114530608,8989.6,1.114530608,8989.6,18.95004552
2_48_5_48_2,-7.17,-6.35,-3.7,-2.74,2.65,0.82,0.96,6347.3,1575.473036,0.501854885,-5065.927391,5.7734,6.929364115,0.501854885,0.501854885,0.786938254,6347.3,0.786938254,6347.3,16.19403089
69_48_30_48_69,-7.64,-6.95,-3.32,-3.13,3.63,0.69,0.19,13221.7,756.332393,0.824708575,-11243.98178,7.021,9.302776373,0.824708575,1.795334953,1.639226366,13221.7,2.433925768,19631.6,18.90906957
88_48_15_48_88,-7.86,-7.32,-3.48,-3.29,3.84,0.54,0.19,14215.7,703.4475967,0.68866132,-14647.3727,7.03288,8.581804808,0.68866132,1.348003053,1.762462486,14215.7,2.55578571,20614.5,17.27804172
50_48_23_48_50,-7.64,-6.53,-3.42,-2.67,3.11,1.11,0.75,9661.5,1035.035967,0.774341307,-4208.038858,9.68473,6.351240427,0.774341307,0.774341307,1.19783277,9661.5,1.19783277,9661.5,16.63190457
0_33_5_33_0,-8.1,-7.02,-4.39,-3.05,2.63,1.08,1.34,6296.3,1588.23436,0.551522155,-4969.493108,14.7911,6.190600146,0.551522155,0.551522155,0.780615274,6296.3,0.780615274,6296.3,16.2830529
69_48_31_48_69,-7.66,-7.03,-3.29,-3.11,3.74,0.63,0.18,13588.3,735.9272315,0.604592,-11057.52325,8.58511,9.238316389,0.604592,1.390790389,1.684677434,13588.3,2.45040271,19764.5,18.56500817
90_48_17_48_90,-7.61,-7.58,-3.24,-3.24,4.34,0.03,0,15977.1,625.8958134,0.221596173,-4676.856372,8.04784,8.828369931,0.221596173,0.437165442,1.980840858,15977.1,2.708950602,21849.9,15.4475119
97_48_0_48_97,-7.76,-6.76,-3.52,-3.05,3.24,1,0.47,10699.9,934.5881737,0.971190708,-4977.134356,2.45044,6.601737527,0.971190708,0.971190708,1.326573602,10699.9,1.326573602,10699.9,16.50878908
69_48_33_48_69,-7.86,-7.13,-3.5,-3.22,3.63,0.73,0.28,12829.3,779.4657542,0.71736761,-11716.37265,7.33504,8.939906421,0.71736761,1.417334064,1.590576614,12829.3,2.483728534,20033.3,18.57959764
0_24_5_24_0,-7.96,-7.24,-4.14,-3,3.1,0.72,1.14,8909.2,1122.435235,0.627224957,-5043.643239,16.67872,5.963361479,0.627224957,0.627224957,1.104562616,8909.2,1.104562616,8909.2,14.43834526
45_5_0_5_45,-6.75,-6.4,-3.03,-2.62,3.37,0.35,0.41,12152.8,822.8556382,1.140216322,-9270.00931,7.51524,9.687203965,1.140216322,1.140216322,1.506704144,12152.8,1.506704144,12152.8,17.99172636
0_30_5_30_0,-6.89,-6.6,-4.01,-3.1,2.59,0.29,0.91,6643.4,1505.253334,0.575429785,-7560.945006,6.24554,9.276346732,0.575429785,0.575429785,0.823648732,6643.4,0.823648732,6643.4,17.17067595
61_48_5_48_61,-7.33,-6.42,-3.71,-2.76,2.71,0.91,0.95,6562.6,1523.786304,0.490559565,-5621.102458,8.33732,6.795262943,0.490559565,0.490559565,0.813631148,6562.6,0.813631148,6562.6,16.39232357
0_48_34_48_0,-8.06,-7.48,-3.68,-3.53,3.8,0.58,0.15,14462.3,691.4529501,1.049007505,-6461.214908,11.96018,9.329169504,1.049007505,1.130643161,1.793035954,14462.3,2.345664406,18919.7,18.47736291
69_55_23_55_69,-7.62,-7.13,-2.74,-2.35,4.39,0.49,0.39,18136.2,551.383421,0.815057366,-10804.39115,5.95673,5.443167935,0.815057366,0.815057366,2.248526076,18136.2,2.248526076,18136.2,12.74338875
52_48_36_48_52,-7.69,-6.84,-3.3,-3.02,3.54,0.85,0.28,12152.8,822.8556382,0.747391133,-5116.801117,9.67941,8.197034354,0.747391133,1.882466214,1.506704144,12152.8,2.396186256,19327.2,18.06726281
11_54_28_54_11,-6.67,-5.7,-2.82,-1.11,2.88,0.97,1.71,8166.5,1224.514786,0.640771763,-4686.514432,4.89029,4.035377174,0.640771763,1.3953247,1.01248267,8166.5,2.766278954,22312.3,12.84726087
90_29_18_29_90,-7.45,-7.32,-2.77,-2.76,4.55,0.13,0.01,20707.6,482.9144855,2.947575412,-6148.102317,0.80789,6.731365361,2.947575412,2.947575412,2.567328248,20707.6,2.567328248,20707.6,12.9854366
2_25_28_25_2,-6.95,-6.01,-2.89,-1.06,3.12,0.94,1.83,9900,1010.10101,0.694457276,-4404.668285,3.39086,4.221538371,0.694457276,0.694457276,1.227402,9900,1.227402,9900,12.97595484
18_19_28_19_18,-7.08,-6.52,-3.19,-2.32,3.33,0.56,0.87,11714,853.679358,1.105626644,-5150.349795,0.13941,7.91831194,1.105626644,1.105626644,1.45230172,11714,1.45230172,11714,16.44951204
18_0_28_0_18,-7.26,-6.1,-3,-1.94,3.1,1.16,1.06,8823.8,1133.298579,0.61441596,-4292.367266,8.39025,5.640081925,0.61441596,0.61441596,1.093974724,8823.8,1.093974724,8823.8,15.86538931
100_54_28_54_100,-7.39,-6.59,-3.71,-2.39,2.88,0.8,1.32,8884.1,1125.60642,1.142010019,-5572.471113,2.97506,5.058260113,1.142010019,2.031371633,1.101450718,8884.1,2.49230795,20102.5,13.53242068
78_58_28_58_78,-7.14,-6.49,-3.37,-2.48,3.12,0.65,0.89,10184.2,981.9131596,1.372471399,-5581.338101,4.38234,7.56463673,1.372471399,1.372471399,1.262637116,10184.2,1.262637116,10184.2,16.34545128
18_25_19_25_18,-7.59,-7.38,-2.8,-2.68,4.58,0.21,0.12,21193.8,471.836103,0.804335427,-4212.810447,13.82425,6.787089815,0.804335427,1.240794956,2.627607324,21193.8,2.735296352,22062.4,13.40256918
18_27_28_27_18,-7.5,-6.42,-3.44,-2.27,2.98,1.08,1.17,9270.9,1078.643929,0.860577526,-4423.081958,7.23516,6.33320509,0.860577526,0.860577526,1.149406182,9270.9,1.149406182,9270.9,16.47941991
18_19_19_19_18,-7.38,-7.28,-2.63,-2.56,4.65,0.1,0.07,21356.8,468.2349416,0.778759435,-4519.719022,9.29647,7.752479832,0.778759435,0.778759435,2.647816064,21356.8,2.647816064,21356.8,14.26386123
78_11_39_11_78,-6.91,-6.63,-2.83,-2.62,3.8,0.28,0.21,15900,628.9308176,1.497320093,-5920.212486,5.57123,8.598844046,1.497320093,1.497320093,1.971282,15900,1.971282,15900,16.19520475
18_54_18_54_18,-7.25,-6.66,-2.63,-2.18,4.03,0.59,0.45,18518,540.0151204,1.318899161,-4543.378963,10.48904,6.249175099,1.318899161,1.318899161,2.29586164,18518,2.29586164,18518,14.27876061
78_38_19_38_78,-7.12,-6.98,-3,-2.93,3.98,0.14,0.07,16654.7,600.4311095,0.611733251,-6665.583964,10.5028,8.825527271,0.611733251,0.611733251,2.064849706,16654.7,2.064849706,16654.7,15.91164755
69_34_0_34_69,-7.62,-6.47,-3.06,-2.5,3.41,1.15,0.56,11737.3,851.9846984,0.959448848,-10135.74479,8.80091,6.121624453,0.959448848,0.959448848,1.455190454,11737.3,1.455190454,11737.3,16.48592337
88_19_5_19_88,-7.45,-6.88,-3.85,-2.72,3.03,0.57,1.13,9423.5,1061.176845,0.836390265,-15122.8562,5.60988,7.398220076,0.836390265,0.836390265,1.16832553,9423.5,1.16832553,9423.5,15.77589555
0_39_0_39_0,-7.55,-6.6,-3.49,-3,3.11,0.95,0.49,10241.3,976.4385381,1.387662263,-6480.264803,13.71273,7.164902899,1.387662263,1.387662263,1.269716374,10241.3,1.269716374,10241.3,17.07151779
83_48_5_48_83,-7.62,-6.68,-3.9,-2.92,2.78,0.94,0.98,7051.1,1418.218434,0.543930503,-7837.835614,2.32704,6.908967413,0.543930503,0.543930503,0.874195378,7051.1,0.874195378,7051.1,16.67654463
60_48_0_48_60,-7.48,-6.54,-3.28,-2.94,3.26,0.94,0.34,10388,962.6492106,0.620824503,-5038.897963,1.83944,7.112775363,0.620824503,0.620824503,1.28790424,10388,1.28790424,10388,16.95718818
23_48_5_48_23,-7.72,-6.79,-3.93,-2.98,2.86,0.93,0.95,7801.3,1281.837642,0.575290611,-4550.171819,5.91919,6.162331127,0.575290611,0.575290611,0.967205174,7801.3,0.967205174,7801.3,15.60587646
69_48_18_48_69,-7.82,-7.32,-3.51,-2.97,3.81,0.5,0.54,15419.9,648.5126363,0.340488676,-10619.14131,12.2834,8.83969543,0.340488676,0.340488676,1.911759202,15419.9,1.911759202,15419.9,17.46295711
11_48_28_48_11,-7.34,-6.41,-3.31,-2.62,3.1,0.93,0.69,9533.5,1048.932711,0.718821387,-4974.055024,9.14741,6.245821859,0.718821387,0.718821387,1.18196333,9533.5,1.18196333,9533.5,15.7208432
0_31_0_31_0,-8.16,-7.5,-3.56,-3.25,3.94,0.66,0.31,15539.3,643.5296313,0.333915247,-5559.245265,12.56403,7.171755806,0.333915247,0.502580498,1.926562414,15539.3,2.360901548,19042.6,15.84700425
80_48_0_48_80,-7.25,-6.44,-3.37,-2.98,3.07,0.81,0.39,9629.3,1038.497087,0.800922087,-5096.74392,8.09925,6.567299847,0.800922087,0.800922087,1.193840614,9629.3,1.193840614,9629.3,15.65291839
90_59_5_59_90,-7.99,-7.49,-3.82,-2.64,3.67,0.5,1.18,11742.6,851.6001567,0.252558738,-4609.041333,10.82222,6.212296757,0.252558738,0.252558738,1.455847548,11742.6,1.455847548,11742.6,13.84502914
55_48_0_48_55,-7.63,-6.67,-3.53,-3.11,3.14,0.96,0.42,9943.8,1005.651763,0.994905091,-5635.756955,5.27487,9.234735806,0.994905091,0.994905091,1.232832324,9943.8,1.232832324,9943.8,19.96422771
45_23_5_23_45,-7.69,-7.52,-4.13,-3.18,3.39,0.17,0.95,11231.7,890.3371707,0.211065916,-4404.06801,18.80638,8.106592595,0.211065916,0.211065916,1.392506166,11231.7,1.392506166,11231.7,15.04932451
78_9_28_9_78,-7.48,-6.69,-3.23,-2.34,3.46,0.79,0.89,11647.1,858.5828232,0.692199191,-4749.143027,10.9782,6.357951036,0.692199191,0.692199191,1.444007458,11647.1,1.444007458,11647.1,15.27954508
52_48_13_48_52,-7.55,-6.9,-3.23,-2.99,3.67,0.65,0.24,13282.6,752.86465,0.730656794,-5671.242334,10.99366,9.224860397,0.730656794,1.706652586,1.646776748,13282.6,2.44823306,19747,18.63157927
52_31_28_31_52,-7.7,-7.25,-3.04,-2.72,4.21,0.45,0.32,17001.2,588.1937746,0.511430553,-6220.427447,10.30173,7.375270367,0.511430553,0.511430553,2.107808776,17001.2,2.107808776,17001.2,15.2336938
52_0_0_0_52,-7.29,-6.09,-2.94,-2.64,3.15,1.2,0.3,9756.1,1024.999744,0.908435784,-4852.642721,9.69733,5.540912252,0.908435784,0.908435784,1.209561278,9756.1,1.209561278,9756.1,15.89903267
56_11_28_11_56,-6.93,-6.6,-3.34,-2.38,3.26,0.33,0.96,11321.9,883.2439785,0.918602117,-7217.517175,8.44745,6.63696452,0.918602117,0.918602117,1.403689162,11321.9,1.403689162,11321.9,13.70644665
52_15_30_15_52,-7.39,-6.72,-2.69,-2.48,4.03,0.67,0.21,17985,556.0189046,2.626822437,-6370.335836,8.52297,7.157047555,2.626822437,2.626822437,2.2297803,17985,2.2297803,17985,15.86930099
78_5_6_5_78,-6.84,-6.82,-2.79,-2.77,4.03,0.02,0.02,17062.4,586.084021,0.367327091,-10311.19569,13.26168,9.256631629,0.367327091,0.976675176,2.115396352,17062.4,2.779358844,22417.8,15.99467826
62_30_28_30_62,-6.73,-6.44,-3.41,-2.67,3.03,0.29,0.74,10076.4,992.417927,0.991109701,-7503.189843,7.96033,9.124531389,0.991109701,0.991109701,1.249272072,10076.4,1.249272072,10076.4,16.96162622
78_16_28_16_78,-7.43,-7.1,-2.79,-2.32,4.31,0.33,0.47,16891.4,592.0172395,0.602951945,-4107.69254,6.7678,6.206376045,0.602951945,0.602951945,2.094195772,16891.4,2.094195772,16891.4,13.11352632
10_15_28_15_10,-7.61,-6.62,-3.38,-1.95,3.24,0.99,1.43,10680.1,936.320821,0.794991863,-5187.72481,1.2468,4.510619087,0.794991863,0.794991863,1.324118798,10680.1,1.324118798,10680.1,13.58676899
78_11_2_11_78,-6.82,-6.6,-2.94,-2.61,3.66,0.22,0.33,14660.9,682.0863658,1.459714865,-6275.225801,6.8589,8.763414285,1.459714865,1.459714865,1.817658382,14660.9,1.817658382,14660.9,16.16651797
16_30_28_30_16,-6.4,-6.06,-3.47,-3.27,2.59,0.34,0.2,7614.6,1313.266619,1.031860094,-8056.685322,1.9417,8.772620565,1.031860094,1.031860094,0.944058108,7614.6,0.944058108,7614.6,16.68979502
52_5_37_5_52,-6.8,-6.67,-2.65,-2.53,4.02,0.13,0.12,17155.2,582.9136355,0.506742568,-9301.066477,10.00057,9.072405389,0.506742568,1.6282223,2.126901696,17155.2,2.857044712,23044.4,16.20904872
90_47_10_47_90,-6.49,-5.86,-3.46,-2.68,2.4,0.63,0.78,7012.3,1426.065628,0.662843474,-4868.017835,7.08754,7.630528356,0.662843474,1.656790541,0.869384954,7012.3,1.64329291,13254.5,16.35108405
78_21_15_21_78,-7.55,-7.01,-2.78,-2.37,4.23,0.54,0.41,18101.9,552.4281981,1.447663267,-4352.747232,8.06211,6.202585777,1.447663267,1.447663267,2.244273562,18101.9,2.244273562,18101.9,14.00185712
18_59_14_59_18,-8.11,-7.56,-2.69,-2.61,4.87,0.55,0.08,20271.6,493.3009728,0.373542164,-4252.142602,4.52348,4.963501348,0.373542164,0.373542164,2.513272968,20271.6,2.513272968,20271.6,12.33818786
69_54_1_54_69,-7.07,-6.31,-2.76,-2.39,3.55,0.76,0.37,14459.8,691.5724975,2.970501807,-10514.37109,8.83488,6.590785858,2.970501807,2.970501807,1.792726004,14459.8,1.792726004,14459.8,15.47250863
20_19_13_19_20,-7.09,-6.69,-2.5,-2.3,4.19,0.4,0.2,19118.7,523.0481152,2.183715662,-4511.501243,9.66731,6.746438287,2.183715662,2.183715662,2.370336426,19118.7,2.370336426,19118.7,14.15504202
18_39_30_39_18,-7.02,-6.33,-2.47,-2.29,3.86,0.69,0.18,16301.5,613.4404809,2.004114712,-6436.922683,6.65336,6.8491333,2.004114712,2.004114712,2.02105997,16301.5,2.02105997,16301.5,15.53040306
18_25_13_25_18,-7.51,-6.75,-2.59,-2.27,4.16,0.76,0.32,18080,553.0973451,2.236481327,-4354.42272,3.73157,6.172110323,2.236481327,2.236481327,2.2415584,18080,2.2415584,18080,14.89599242
18_30_20_30_18,-6.63,-6.47,-2.84,-2.36,3.63,0.16,0.48,14418.5,693.553421,1.116096903,-6838.636868,1.0001,8.611441212,1.116096903,1.116096903,1.78760563,14418.5,1.78760563,14418.5,15.70195105
18_47_8_47_18,-6.51,-5.83,-3.42,-2.57,2.41,0.68,0.85,7820.4,1278.706972,2.489282138,-4448.111624,5.83114,6.863914682,2.489282138,2.489282138,0.969573192,7820.4,0.969573192,7820.4,15.50820702
78_54_42_54_78,-7.2,-6.59,-3,-2.53,3.59,0.61,0.47,14227.9,702.8444113,2.616413091,-5442.283947,2.55368,7.084905489,2.616413091,2.616413091,1.763975042,14227.9,1.763975042,14227.9,15.51466136
78_57_23_57_78,-7.64,-7.16,-2.82,-2.48,4.34,0.48,0.34,18095.7,552.6174727,0.823994408,-4921.81952,6.68765,6.101966676,0.823994408,0.823994408,2.243504886,18095.7,2.243504886,18095.7,13.60800462
78_38_0_38_78,-6.7,-6.38,-3.19,-2.8,3.19,0.32,0.39,10916.8,916.0193463,0.818744112,-7214.939794,7.04419,8.953190622,0.818744112,0.818744112,1.353464864,10916.8,1.353464864,10916.8,16.85333999
90_48_36_48_90,-7.72,-6.9,-3.38,-3.07,3.52,0.82,0.31,12080.1,827.8077168,0.721133437,-4475.301795,5.35598,8.670720559,0.721133437,1.414888611,1.497690798,12080.1,2.38884664,19268,18.59187871
1_48_28_48_1,-7.06,-6.28,-3.44,-2.76,2.84,0.78,0.68,8395.8,1191.071726,1.042139004,-5927.600449,1.41325,7.199884495,1.042139004,1.042139004,1.040911284,8395.8,1.040911284,8395.8,16.39633745
78_48_4_48_78,-7.65,-7.42,-3.3,-3.05,4.12,0.23,0.25,15619.7,640.2171617,0.207217817,-6038.963455,12.41552,8.204905505,0.075764365,0.207217817,1.936530406,15619.7,2.018134042,16277.9,15.44000138
88_48_3_48_88,-7.79,-7.12,-3.44,-3.24,3.68,0.67,0.2,13219.9,756.4353739,0.687582336,-15179.59189,11.37899,8.664546369,0.687582336,1.44756573,1.639003202,13219.9,2.373634294,19145.3,17.94512685
52_46_28_46_52,-7.41,-6.7,-3.13,-2.22,3.57,0.71,0.91,12803.1,781.0608368,1.000404924,-5455.640747,8.9932,6.398912828,1.000404924,1.000404924,1.587328338,12803.1,1.587328338,12803.1,14.99554947
88_9_5_9_88,-7.8,-7,-3.73,-2.6,3.27,0.8,1.13,9710.2,1029.844905,0.508398631,-14325.10175,7.9313,5.931914864,0.508398631,0.508398631,1.203870596,9710.2,1.203870596,9710.2,14.73544327
5_48_5_48_5,-7.46,-6.57,-3.84,-2.9,2.73,0.89,0.94,6860.3,1457.662201,0.558147072,-5424.660614,4.6455,6.960955887,0.558147072,0.558147072,0.850539994,6860.3,0.850539994,6860.3,16.53538276
